date,AA
3/2/2001 0:00,29.95
3/5/2001 0:00,30.82
3/6/2001 0:00,30.75
3/7/2001 0:00,31.8
3/8/2001 0:00,31.56
3/9/2001 0:00,29.95
3/12/2001 0:00,29.13
3/13/2001 0:00,29.99
3/14/2001 0:00,28.77
3/15/2001 0:00,28.95
3/16/2001 0:00,28.32
3/19/2001 0:00,29.08
3/20/2001 0:00,29.36
3/21/2001 0:00,28.04
3/22/2001 0:00,26.98
3/23/2001 0:00,27.21
3/26/2001 0:00,27.52
3/27/2001 0:00,28.98
3/28/2001 0:00,28.37
3/29/2001 0:00,28.37
3/30/2001 0:00,29.1
4/2/2001 0:00,28.58
4/3/2001 0:00,27.88
4/4/2001 0:00,28.77
4/5/2001 0:00,30.35
4/6/2001 0:00,29.46
4/9/2001 0:00,30.35
4/10/2001 0:00,31.77
4/11/2001 0:00,31.57
4/12/2001 0:00,31.56
4/16/2001 0:00,31.56
4/17/2001 0:00,30.9
4/18/2001 0:00,32.05
4/19/2001 0:00,31.92
4/20/2001 0:00,32.66
4/23/2001 0:00,32.71
4/24/2001 0:00,32.34
4/25/2001 0:00,32.77
4/26/2001 0:00,34.06
4/27/2001 0:00,33.98
4/30/2001 0:00,33.51
5/1/2001 0:00,33.59
5/2/2001 0:00,33.57
5/3/2001 0:00,33.21
5/4/2001 0:00,34.03
5/7/2001 0:00,33.3
5/8/2001 0:00,32.77
5/9/2001 0:00,33.61
5/10/2001 0:00,34.04
5/11/2001 0:00,32.71
5/14/2001 0:00,33.55
5/15/2001 0:00,34.11
5/16/2001 0:00,36.15
5/17/2001 0:00,36.36
5/18/2001 0:00,36.51
5/21/2001 0:00,36.84
5/22/2001 0:00,35.41
5/23/2001 0:00,35.4
5/24/2001 0:00,34.53
5/25/2001 0:00,35.06
5/29/2001 0:00,35.3
5/30/2001 0:00,34.41
5/31/2001 0:00,35.05
6/1/2001 0:00,35.35
6/4/2001 0:00,35.54
6/5/2001 0:00,36.42
6/6/2001 0:00,35.73
6/7/2001 0:00,35.36
6/8/2001 0:00,34.95
6/11/2001 0:00,34.23
6/12/2001 0:00,32.9
6/13/2001 0:00,32.74
6/14/2001 0:00,31.86
6/15/2001 0:00,31.65
6/18/2001 0:00,30.87
6/19/2001 0:00,30.54
6/20/2001 0:00,30.93
6/21/2001 0:00,32.23
6/22/2001 0:00,31.76
6/25/2001 0:00,30.87
6/26/2001 0:00,30.96
6/27/2001 0:00,31.24
6/28/2001 0:00,32.49
6/29/2001 0:00,32.49
7/2/2001 0:00,32.88
7/3/2001 0:00,32.69
7/5/2001 0:00,33.12
7/6/2001 0:00,32.33
7/9/2001 0:00,32.79
7/10/2001 0:00,32.08
7/11/2001 0:00,31.61
7/12/2001 0:00,33.08
7/13/2001 0:00,33.68
7/16/2001 0:00,32.22
7/17/2001 0:00,31.99
7/18/2001 0:00,33.22
7/19/2001 0:00,32.9
7/20/2001 0:00,32.56
7/23/2001 0:00,32.12
7/24/2001 0:00,30.24
7/25/2001 0:00,31.73
7/26/2001 0:00,32.12
7/27/2001 0:00,31.35
7/30/2001 0:00,31.72
7/31/2001 0:00,31.86
8/1/2001 0:00,31.32
8/2/2001 0:00,30.86
8/3/2001 0:00,30.8
8/6/2001 0:00,30.19
8/7/2001 0:00,30.17
8/8/2001 0:00,29.36
8/9/2001 0:00,29.26
8/10/2001 0:00,30.18
8/13/2001 0:00,30.28
8/14/2001 0:00,30.1
8/15/2001 0:00,29.42
8/16/2001 0:00,29.59
8/17/2001 0:00,29.92
8/20/2001 0:00,30.82
8/21/2001 0:00,30.5
8/22/2001 0:00,31.11
8/23/2001 0:00,31.01
8/24/2001 0:00,32
8/27/2001 0:00,31.86
8/28/2001 0:00,31.62
8/29/2001 0:00,30.98
8/30/2001 0:00,30.57
8/31/2001 0:00,31.08
9/4/2001 0:00,31.42
9/5/2001 0:00,30.98
9/6/2001 0:00,30.19
9/7/2001 0:00,28.91
9/10/2001 0:00,27.56
9/17/2001 0:00,24.53
9/18/2001 0:00,24.62
9/19/2001 0:00,24.87
9/20/2001 0:00,23.33
9/21/2001 0:00,23.08
9/24/2001 0:00,24.62
9/25/2001 0:00,24.49
9/26/2001 0:00,23.68
9/27/2001 0:00,24.67
9/28/2001 0:00,25.28
10/1/2001 0:00,25.22
10/2/2001 0:00,26.05
10/3/2001 0:00,26.17
10/4/2001 0:00,25.13
10/5/2001 0:00,25.72
10/8/2001 0:00,24.51
10/9/2001 0:00,25.77
10/10/2001 0:00,25.94
10/11/2001 0:00,26.68
10/12/2001 0:00,26.35
10/15/2001 0:00,26.09
10/16/2001 0:00,26.75
10/17/2001 0:00,26.12
10/18/2001 0:00,26.01
10/19/2001 0:00,25.82
10/22/2001 0:00,26.77
10/23/2001 0:00,27.52
10/24/2001 0:00,27.7
10/25/2001 0:00,28.38
10/26/2001 0:00,28.44
10/29/2001 0:00,27.76
10/30/2001 0:00,27.05
10/31/2001 0:00,26.43
11/1/2001 0:00,26.81
11/2/2001 0:00,27.24
11/5/2001 0:00,27.2
11/6/2001 0:00,27.86
11/7/2001 0:00,28.17
11/8/2001 0:00,28.36
11/9/2001 0:00,28.66
11/12/2001 0:00,28.41
11/13/2001 0:00,29.73
11/14/2001 0:00,30.8
11/15/2001 0:00,30.72
11/16/2001 0:00,30.4
11/19/2001 0:00,31.53
11/20/2001 0:00,30.99
11/21/2001 0:00,30.95
11/23/2001 0:00,31.78
11/26/2001 0:00,31.34
11/27/2001 0:00,31.35
11/28/2001 0:00,31.07
11/29/2001 0:00,31.13
11/30/2001 0:00,31.62
12/3/2001 0:00,31
12/4/2001 0:00,31.21
12/5/2001 0:00,32.72
12/6/2001 0:00,32.39
12/7/2001 0:00,31.82
12/10/2001 0:00,31.54
12/11/2001 0:00,31.56
12/12/2001 0:00,30.98
12/13/2001 0:00,29.71
12/14/2001 0:00,30.32
12/17/2001 0:00,29.9
12/18/2001 0:00,30.85
12/19/2001 0:00,28.98
12/20/2001 0:00,28.6
12/21/2001 0:00,28.02
12/24/2001 0:00,28.21
12/26/2001 0:00,28.79
12/27/2001 0:00,29.04
12/28/2001 0:00,29.61
12/31/2001 0:00,29.12
1/2/2002 0:00,29.22
1/3/2002 0:00,29.6
1/4/2002 0:00,30.55
1/7/2002 0:00,31.26
1/8/2002 0:00,30.58
1/9/2002 0:00,29.9
1/10/2002 0:00,29.41
1/11/2002 0:00,29.2
1/14/2002 0:00,28.67
1/15/2002 0:00,28.27
1/16/2002 0:00,27.52
1/17/2002 0:00,27.66
1/18/2002 0:00,27.6
1/22/2002 0:00,27.81
1/23/2002 0:00,28.67
1/24/2002 0:00,28.85
1/25/2002 0:00,29.1
1/28/2002 0:00,29.32
1/29/2002 0:00,28.47
1/30/2002 0:00,28.05
1/31/2002 0:00,29.36
2/1/2002 0:00,28.79
2/4/2002 0:00,27.69
2/5/2002 0:00,27.39
2/6/2002 0:00,27.72
2/7/2002 0:00,27.6
2/8/2002 0:00,28.32
2/11/2002 0:00,29.4
2/12/2002 0:00,29.22
2/13/2002 0:00,29.86
2/14/2002 0:00,29.82
2/15/2002 0:00,29.95
2/19/2002 0:00,29
2/20/2002 0:00,30.12
2/21/2002 0:00,30.84
2/22/2002 0:00,31.1
2/25/2002 0:00,31.29
2/26/2002 0:00,30.85
2/27/2002 0:00,31.14
2/28/2002 0:00,30.91
3/1/2002 0:00,31.2
3/4/2002 0:00,32.55
3/5/2002 0:00,31.62
3/6/2002 0:00,32.45
3/7/2002 0:00,32.32
3/8/2002 0:00,31.5
3/11/2002 0:00,31.47
3/12/2002 0:00,32.02
3/13/2002 0:00,31.55
3/14/2002 0:00,31.67
3/15/2002 0:00,32.11
3/18/2002 0:00,32.08
3/19/2002 0:00,31.92
3/20/2002 0:00,31.47
3/21/2002 0:00,31.05
3/22/2002 0:00,30.49
3/25/2002 0:00,30.24
3/26/2002 0:00,31.13
3/27/2002 0:00,31.09
3/28/2002 0:00,31.05
4/1/2002 0:00,30.97
4/2/2002 0:00,31.19
4/3/2002 0:00,30.65
4/4/2002 0:00,30.34
4/5/2002 0:00,31.27
4/8/2002 0:00,31.15
4/9/2002 0:00,30.76
4/10/2002 0:00,31.55
4/11/2002 0:00,31.27
4/12/2002 0:00,30.71
4/15/2002 0:00,30.2
4/16/2002 0:00,30.92
4/17/2002 0:00,30.99
4/18/2002 0:00,30.8
4/19/2002 0:00,30.84
4/22/2002 0:00,29.38
4/23/2002 0:00,29.36
4/24/2002 0:00,28.79
4/25/2002 0:00,28.73
4/26/2002 0:00,28.5
4/29/2002 0:00,27.89
4/30/2002 0:00,28
5/1/2002 0:00,28.1
5/2/2002 0:00,28.45
5/3/2002 0:00,28.65
5/6/2002 0:00,28.18
5/7/2002 0:00,28.45
5/8/2002 0:00,28.92
5/9/2002 0:00,28.84
5/10/2002 0:00,28.92
5/13/2002 0:00,29.21
5/14/2002 0:00,29.96
5/15/2002 0:00,29.81
5/16/2002 0:00,29.63
5/17/2002 0:00,29.47
5/20/2002 0:00,29.24
5/21/2002 0:00,29.42
5/22/2002 0:00,29.3
5/23/2002 0:00,29.67
5/24/2002 0:00,29.4
5/28/2002 0:00,29.26
5/29/2002 0:00,29.17
5/30/2002 0:00,29.05
5/31/2002 0:00,28.91
6/3/2002 0:00,28.09
6/4/2002 0:00,27.62
6/5/2002 0:00,27.6
6/6/2002 0:00,26.53
6/7/2002 0:00,26.28
6/10/2002 0:00,26.4
6/11/2002 0:00,25.93
6/12/2002 0:00,26.49
6/13/2002 0:00,26.38
6/14/2002 0:00,25.92
6/17/2002 0:00,26.1
6/18/2002 0:00,26.45
6/19/2002 0:00,25.88
6/20/2002 0:00,25.78
6/21/2002 0:00,25.25
6/24/2002 0:00,25.45
6/25/2002 0:00,25.73
6/26/2002 0:00,25.91
6/27/2002 0:00,26.43
6/28/2002 0:00,27.4
7/1/2002 0:00,27.27
7/2/2002 0:00,26.66
7/3/2002 0:00,26.82
7/5/2002 0:00,27.59
7/8/2002 0:00,26.86
7/9/2002 0:00,26.41
7/10/2002 0:00,25.12
7/11/2002 0:00,25.09
7/12/2002 0:00,24.89
7/15/2002 0:00,24.13
7/16/2002 0:00,23.77
7/17/2002 0:00,23.85
7/18/2002 0:00,23.33
7/19/2002 0:00,22.31
7/22/2002 0:00,20.54
7/23/2002 0:00,19.67
7/24/2002 0:00,20.61
7/25/2002 0:00,20
7/26/2002 0:00,21.16
7/29/2002 0:00,22.6
7/30/2002 0:00,21.59
7/31/2002 0:00,22.48
8/1/2002 0:00,21.85
8/2/2002 0:00,21.2
8/5/2002 0:00,20.03
8/6/2002 0:00,20.75
8/7/2002 0:00,20.97
8/8/2002 0:00,21.25
8/9/2002 0:00,21.78
8/12/2002 0:00,21.69
8/13/2002 0:00,21.05
8/14/2002 0:00,20.57
8/15/2002 0:00,21.14
8/16/2002 0:00,20.59
8/19/2002 0:00,21.7
8/20/2002 0:00,21.44
8/21/2002 0:00,22.46
8/22/2002 0:00,22.9
8/23/2002 0:00,22.33
8/26/2002 0:00,22.5
8/27/2002 0:00,22.19
8/28/2002 0:00,20.84
8/29/2002 0:00,20.51
8/30/2002 0:00,20.85
9/3/2002 0:00,19.55
9/4/2002 0:00,19.23
9/5/2002 0:00,18.41
9/6/2002 0:00,18.78
9/9/2002 0:00,19.37
9/10/2002 0:00,19.75
9/11/2002 0:00,19.84
9/12/2002 0:00,18.93
9/13/2002 0:00,18.28
9/16/2002 0:00,18.53
9/17/2002 0:00,17.89
9/18/2002 0:00,17.4
9/19/2002 0:00,16.72
9/20/2002 0:00,17.55
9/23/2002 0:00,16.88
9/24/2002 0:00,16.27
9/25/2002 0:00,16.61
9/26/2002 0:00,16.62
9/27/2002 0:00,16.04
9/30/2002 0:00,16.04
10/1/2002 0:00,17.25
10/2/2002 0:00,16.91
10/3/2002 0:00,16.71
10/4/2002 0:00,15.88
10/7/2002 0:00,15.49
10/8/2002 0:00,15.39
10/9/2002 0:00,14.99
10/10/2002 0:00,15.5
10/11/2002 0:00,16.91
10/14/2002 0:00,16.79
10/15/2002 0:00,18
10/16/2002 0:00,17.6
10/17/2002 0:00,18.7
10/18/2002 0:00,18.97
10/21/2002 0:00,19.72
10/22/2002 0:00,19.4
10/23/2002 0:00,18.78
10/24/2002 0:00,18.86
10/25/2002 0:00,19.34
10/28/2002 0:00,18.92
10/29/2002 0:00,18.59
10/30/2002 0:00,18.95
10/31/2002 0:00,18.34
11/1/2002 0:00,19.16
11/4/2002 0:00,19.55
11/5/2002 0:00,19.42
11/6/2002 0:00,19.95
11/7/2002 0:00,19.63
11/8/2002 0:00,19.45
11/11/2002 0:00,18.74
11/12/2002 0:00,19.18
11/13/2002 0:00,18.7
11/14/2002 0:00,19.48
11/15/2002 0:00,19.18
11/18/2002 0:00,19.04
11/19/2002 0:00,18.86
11/20/2002 0:00,19.02
11/21/2002 0:00,20.67
11/22/2002 0:00,20.5
11/25/2002 0:00,20.54
11/26/2002 0:00,20.5
11/27/2002 0:00,21.31
11/29/2002 0:00,21.37
12/2/2002 0:00,21.4
12/3/2002 0:00,20.72
12/4/2002 0:00,20.35
12/5/2002 0:00,20.02
12/6/2002 0:00,20.01
12/9/2002 0:00,19.26
12/10/2002 0:00,19.25
12/11/2002 0:00,18.98
12/12/2002 0:00,19.45
12/13/2002 0:00,19.27
12/16/2002 0:00,20.2
12/17/2002 0:00,19.99
12/18/2002 0:00,19.39
12/19/2002 0:00,19.24
12/20/2002 0:00,19.95
12/23/2002 0:00,19.59
12/24/2002 0:00,19.27
12/26/2002 0:00,19.29
12/27/2002 0:00,18.86
12/30/2002 0:00,19.02
12/31/2002 0:00,19.06
1/2/2003 0:00,19.7
1/3/2003 0:00,19.91
1/6/2003 0:00,20.4
1/7/2003 0:00,20.4
1/8/2003 0:00,18.28
1/9/2003 0:00,18.82
1/10/2003 0:00,19.07
1/13/2003 0:00,19.13
1/14/2003 0:00,19.37
1/15/2003 0:00,18.57
1/16/2003 0:00,18.5
1/17/2003 0:00,18.53
1/21/2003 0:00,17.68
1/22/2003 0:00,17.4
1/23/2003 0:00,18.15
1/24/2003 0:00,17.33
1/27/2003 0:00,16.86
1/28/2003 0:00,16.95
1/29/2003 0:00,17.02
1/30/2003 0:00,16.62
1/31/2003 0:00,16.54
2/3/2003 0:00,16.69
2/4/2003 0:00,16.16
2/5/2003 0:00,16.73
2/6/2003 0:00,16.41
2/7/2003 0:00,16.52
2/10/2003 0:00,16.69
2/11/2003 0:00,16.7
2/12/2003 0:00,16.67
2/13/2003 0:00,16.69
2/14/2003 0:00,16.9
2/18/2003 0:00,17.66
2/19/2003 0:00,17.31
2/20/2003 0:00,17.07
2/21/2003 0:00,17.51
2/24/2003 0:00,16.82
2/25/2003 0:00,17.15
2/26/2003 0:00,17.1
2/27/2003 0:00,17.26
2/28/2003 0:00,17.28
3/3/2003 0:00,17.23
3/4/2003 0:00,16.85
3/5/2003 0:00,16.87
3/6/2003 0:00,16.2
3/7/2003 0:00,16.13
3/10/2003 0:00,15.85
3/11/2003 0:00,15.66
3/12/2003 0:00,15.91
3/13/2003 0:00,16.76
3/14/2003 0:00,16.81
3/17/2003 0:00,17.55
3/18/2003 0:00,17.82
3/19/2003 0:00,17.92
3/20/2003 0:00,17.87
3/21/2003 0:00,18.45
3/24/2003 0:00,17.56
3/25/2003 0:00,17.98
3/26/2003 0:00,17.52
3/27/2003 0:00,17.06
3/28/2003 0:00,17.2
3/31/2003 0:00,16.34
4/1/2003 0:00,16.36
4/2/2003 0:00,16.95
4/3/2003 0:00,16.79
4/4/2003 0:00,16.9
4/7/2003 0:00,18.24
4/8/2003 0:00,18.19
4/9/2003 0:00,18.04
4/10/2003 0:00,17.92
4/11/2003 0:00,17.94
4/14/2003 0:00,18.59
4/15/2003 0:00,19.05
4/16/2003 0:00,18.86
4/17/2003 0:00,19.15
4/21/2003 0:00,19.18
4/22/2003 0:00,19.12
4/23/2003 0:00,19.15
4/24/2003 0:00,18.56
4/25/2003 0:00,18.48
4/28/2003 0:00,18.94
4/29/2003 0:00,19.15
4/30/2003 0:00,19.46
5/1/2003 0:00,19.34
5/2/2003 0:00,19.59
5/5/2003 0:00,19.67
5/6/2003 0:00,19.72
5/7/2003 0:00,19.57
5/8/2003 0:00,19.3
5/9/2003 0:00,19.6
5/12/2003 0:00,19.75
5/13/2003 0:00,19.49
5/14/2003 0:00,19.27
5/15/2003 0:00,19.31
5/16/2003 0:00,19.29
5/19/2003 0:00,18.65
5/20/2003 0:00,18.8
5/21/2003 0:00,19.45
5/22/2003 0:00,20.13
5/23/2003 0:00,20.23
5/27/2003 0:00,20.72
5/28/2003 0:00,20.67
5/29/2003 0:00,20.39
5/30/2003 0:00,20.89
6/2/2003 0:00,21.47
6/3/2003 0:00,21.28
6/4/2003 0:00,22.05
6/5/2003 0:00,21.93
6/6/2003 0:00,22.01
6/9/2003 0:00,21.64
6/10/2003 0:00,22.02
6/11/2003 0:00,22.13
6/12/2003 0:00,22.19
6/13/2003 0:00,21.71
6/16/2003 0:00,22.3
6/17/2003 0:00,22.58
6/18/2003 0:00,22.58
6/19/2003 0:00,22.36
6/20/2003 0:00,22.27
6/23/2003 0:00,21.28
6/24/2003 0:00,21.18
6/25/2003 0:00,20.8
6/26/2003 0:00,21.42
6/27/2003 0:00,21.29
6/30/2003 0:00,21.64
7/1/2003 0:00,21.64
7/2/2003 0:00,21.67
7/3/2003 0:00,21.47
7/7/2003 0:00,21.82
7/8/2003 0:00,21.91
7/9/2003 0:00,21.62
7/10/2003 0:00,21.18
7/11/2003 0:00,21.45
7/14/2003 0:00,21.31
7/15/2003 0:00,21.01
7/16/2003 0:00,20.88
7/17/2003 0:00,20.63
7/18/2003 0:00,20.96
7/21/2003 0:00,20.53
7/22/2003 0:00,21.11
7/23/2003 0:00,21.77
7/24/2003 0:00,21.93
7/25/2003 0:00,22.67
7/28/2003 0:00,22.86
7/29/2003 0:00,22.86
7/30/2003 0:00,22.87
7/31/2003 0:00,23.57
8/1/2003 0:00,23.01
8/4/2003 0:00,23.23
8/5/2003 0:00,22.76
8/6/2003 0:00,22.57
8/7/2003 0:00,22.62
8/8/2003 0:00,22.9
8/11/2003 0:00,23.21
8/12/2003 0:00,23.13
8/13/2003 0:00,23.06
8/14/2003 0:00,23.73
8/15/2003 0:00,23.64
8/18/2003 0:00,24.05
8/19/2003 0:00,23.94
8/20/2003 0:00,24.12
8/21/2003 0:00,24.4
8/22/2003 0:00,24.01
8/25/2003 0:00,23.72
8/26/2003 0:00,23.68
8/27/2003 0:00,23.57
8/28/2003 0:00,24.2
8/29/2003 0:00,24.38
9/2/2003 0:00,24.43
9/3/2003 0:00,24.15
9/4/2003 0:00,23.97
9/5/2003 0:00,23.89
9/8/2003 0:00,24.07
9/9/2003 0:00,24.38
9/10/2003 0:00,23.83
9/11/2003 0:00,24.09
9/12/2003 0:00,24.9
9/15/2003 0:00,24.36
9/16/2003 0:00,24.02
9/17/2003 0:00,23.91
9/18/2003 0:00,24.15
9/19/2003 0:00,24.28
9/22/2003 0:00,23.61
9/23/2003 0:00,23.6
9/24/2003 0:00,23.43
9/25/2003 0:00,23.18
9/26/2003 0:00,22.77
9/29/2003 0:00,23.35
9/30/2003 0:00,22.33
10/1/2003 0:00,22.78
10/2/2003 0:00,23.16
10/3/2003 0:00,24.03
10/6/2003 0:00,24.13
10/7/2003 0:00,24.06
10/8/2003 0:00,24.47
10/9/2003 0:00,25.33
10/10/2003 0:00,25.37
10/13/2003 0:00,25.7
10/14/2003 0:00,26.23
10/15/2003 0:00,26.25
10/16/2003 0:00,26.3
10/17/2003 0:00,25.71
10/20/2003 0:00,25.78
10/21/2003 0:00,25.72
10/22/2003 0:00,25.31
10/23/2003 0:00,25.22
10/24/2003 0:00,24.89
10/27/2003 0:00,25.6
10/28/2003 0:00,26
10/29/2003 0:00,26.71
10/30/2003 0:00,27.44
10/31/2003 0:00,26.94
11/3/2003 0:00,27.47
11/4/2003 0:00,27.34
11/5/2003 0:00,27.41
11/6/2003 0:00,27.6
11/7/2003 0:00,28.27
11/10/2003 0:00,27.5
11/11/2003 0:00,26.94
11/12/2003 0:00,28.05
11/13/2003 0:00,28.41
11/14/2003 0:00,27.76
11/17/2003 0:00,27.95
11/18/2003 0:00,27.65
11/19/2003 0:00,27.5
11/20/2003 0:00,26.9
11/21/2003 0:00,26.89
11/24/2003 0:00,27.17
11/25/2003 0:00,27.73
11/26/2003 0:00,27.96
11/28/2003 0:00,28.13
12/1/2003 0:00,29.09
12/2/2003 0:00,29.28
12/3/2003 0:00,29.56
12/4/2003 0:00,30.4
12/5/2003 0:00,30
12/8/2003 0:00,30.46
12/9/2003 0:00,29.98
12/10/2003 0:00,28.92
12/11/2003 0:00,29.71
12/12/2003 0:00,29.87
12/15/2003 0:00,29.96
12/16/2003 0:00,30
12/17/2003 0:00,30.54
12/18/2003 0:00,31.2
12/19/2003 0:00,31.98
12/22/2003 0:00,32.34
12/23/2003 0:00,32.05
12/24/2003 0:00,31.74
12/26/2003 0:00,32.15
12/29/2003 0:00,33.37
12/30/2003 0:00,32.68
12/31/2003 0:00,32.59
1/2/2004 0:00,32.2
1/5/2004 0:00,33.25
1/6/2004 0:00,33.01
1/7/2004 0:00,32.76
1/8/2004 0:00,33.15
1/9/2004 0:00,31.94
1/12/2004 0:00,30.84
1/13/2004 0:00,30.14
1/14/2004 0:00,30.84
1/15/2004 0:00,30.42
1/16/2004 0:00,30.05
1/20/2004 0:00,31.06
1/21/2004 0:00,31.13
1/22/2004 0:00,31.24
1/23/2004 0:00,30.36
1/26/2004 0:00,30.31
1/27/2004 0:00,30.24
1/28/2004 0:00,28.97
1/29/2004 0:00,28.55
1/30/2004 0:00,29.31
2/2/2004 0:00,28.71
2/3/2004 0:00,29.24
2/4/2004 0:00,29.28
2/5/2004 0:00,29.6
2/6/2004 0:00,30.21
2/9/2004 0:00,30.09
2/10/2004 0:00,30.61
2/11/2004 0:00,32.2
2/12/2004 0:00,31.78
2/13/2004 0:00,31.88
2/17/2004 0:00,32.51
2/18/2004 0:00,32.55
2/19/2004 0:00,32.51
2/20/2004 0:00,31.72
2/23/2004 0:00,32.02
2/24/2004 0:00,32.09
2/25/2004 0:00,31.7
2/26/2004 0:00,32.01
2/27/2004 0:00,32.27
3/1/2004 0:00,33.07
3/2/2004 0:00,32.48
3/3/2004 0:00,31.88
3/4/2004 0:00,31.95
3/5/2004 0:00,32.01
3/8/2004 0:00,31.37
3/9/2004 0:00,30.7
3/10/2004 0:00,29.46
3/11/2004 0:00,29.52
3/12/2004 0:00,30.25
3/15/2004 0:00,29.38
3/16/2004 0:00,29.6
3/17/2004 0:00,30.03
3/18/2004 0:00,29.98
3/19/2004 0:00,30.02
3/22/2004 0:00,29.4
3/23/2004 0:00,29.14
3/24/2004 0:00,28.53
3/25/2004 0:00,29.71
3/26/2004 0:00,29.84
3/29/2004 0:00,29.83
3/30/2004 0:00,30.19
3/31/2004 0:00,29.88
4/1/2004 0:00,29.83
4/2/2004 0:00,30.92
4/5/2004 0:00,30.91
4/6/2004 0:00,31.44
4/7/2004 0:00,29.84
4/8/2004 0:00,29.16
4/12/2004 0:00,29.51
4/13/2004 0:00,28.79
4/14/2004 0:00,28.44
4/15/2004 0:00,28.42
4/16/2004 0:00,29.28
4/19/2004 0:00,29.01
4/20/2004 0:00,28.49
4/21/2004 0:00,27.34
4/22/2004 0:00,28.52
4/23/2004 0:00,28.17
4/26/2004 0:00,27.85
4/27/2004 0:00,27.82
4/28/2004 0:00,26.71
4/29/2004 0:00,26.52
4/30/2004 0:00,26.48
5/3/2004 0:00,26.3
5/4/2004 0:00,26.96
5/5/2004 0:00,26.8
5/6/2004 0:00,26.4
5/7/2004 0:00,25.22
5/10/2004 0:00,25.5
5/11/2004 0:00,25.84
5/12/2004 0:00,26.1
5/13/2004 0:00,25.9
5/14/2004 0:00,25.77
5/17/2004 0:00,24.84
5/18/2004 0:00,25.74
5/19/2004 0:00,25.58
5/20/2004 0:00,25.36
5/21/2004 0:00,25.51
5/24/2004 0:00,26.14
5/25/2004 0:00,27.15
5/26/2004 0:00,26.83
5/27/2004 0:00,26.93
5/28/2004 0:00,27.09
6/1/2004 0:00,27.05
6/2/2004 0:00,27.04
6/3/2004 0:00,26.32
6/4/2004 0:00,26.5
6/7/2004 0:00,27.11
6/8/2004 0:00,27.35
6/9/2004 0:00,26.72
6/10/2004 0:00,26.92
6/14/2004 0:00,26.5
6/15/2004 0:00,26.95
6/16/2004 0:00,27.01
6/17/2004 0:00,27.09
6/18/2004 0:00,28.15
6/21/2004 0:00,27.68
6/22/2004 0:00,27.71
6/23/2004 0:00,28.27
6/24/2004 0:00,28.43
6/25/2004 0:00,28.98
6/28/2004 0:00,28.45
6/29/2004 0:00,28.51
6/30/2004 0:00,28.59
7/1/2004 0:00,27.95
7/2/2004 0:00,27.85
7/6/2004 0:00,27.68
7/7/2004 0:00,28.36
7/8/2004 0:00,28.3
7/9/2004 0:00,28.06
7/12/2004 0:00,27.84
7/13/2004 0:00,27.86
7/14/2004 0:00,28
7/15/2004 0:00,28.46
7/16/2004 0:00,28.52
7/19/2004 0:00,28.03
7/20/2004 0:00,27.82
7/21/2004 0:00,26.96
7/22/2004 0:00,26.76
7/23/2004 0:00,26.52
7/26/2004 0:00,26.2
7/27/2004 0:00,26.98
7/28/2004 0:00,27.28
7/29/2004 0:00,27.92
7/30/2004 0:00,27.72
8/2/2004 0:00,27.73
8/3/2004 0:00,27.21
8/4/2004 0:00,27.01
8/5/2004 0:00,26.51
8/6/2004 0:00,26.04
8/9/2004 0:00,25.99
8/10/2004 0:00,26.38
8/11/2004 0:00,26.22
8/12/2004 0:00,25.69
8/13/2004 0:00,25.77
8/16/2004 0:00,26.79
8/17/2004 0:00,27.18
8/18/2004 0:00,27.51
8/19/2004 0:00,27.46
8/20/2004 0:00,28.05
8/23/2004 0:00,27.65
8/24/2004 0:00,27.45
8/25/2004 0:00,27.86
8/26/2004 0:00,28.09
8/27/2004 0:00,28.57
8/30/2004 0:00,28.28
8/31/2004 0:00,28.16
9/1/2004 0:00,28.19
9/2/2004 0:00,28.48
9/3/2004 0:00,28.57
9/7/2004 0:00,28.76
9/8/2004 0:00,28.61
9/9/2004 0:00,28.95
9/10/2004 0:00,26.74
9/13/2004 0:00,26.78
9/14/2004 0:00,26.7
9/15/2004 0:00,26.44
9/16/2004 0:00,26.39
9/17/2004 0:00,26.65
9/20/2004 0:00,26.81
9/21/2004 0:00,27.19
9/22/2004 0:00,27.04
9/23/2004 0:00,27.04
9/24/2004 0:00,27.16
9/27/2004 0:00,27.27
9/28/2004 0:00,28.44
9/29/2004 0:00,28.91
9/30/2004 0:00,29.21
10/1/2004 0:00,29.58
10/4/2004 0:00,29.56
10/5/2004 0:00,29.18
10/6/2004 0:00,29.71
10/7/2004 0:00,29.64
10/8/2004 0:00,29.04
10/11/2004 0:00,29
10/12/2004 0:00,28.86
10/13/2004 0:00,27.99
10/14/2004 0:00,28.31
10/15/2004 0:00,28.32
10/18/2004 0:00,28.25
10/19/2004 0:00,27.22
10/20/2004 0:00,27.18
10/21/2004 0:00,27.61
10/22/2004 0:00,27.53
10/25/2004 0:00,27.88
10/26/2004 0:00,28.73
10/27/2004 0:00,29.02
10/28/2004 0:00,28.18
10/29/2004 0:00,28.26
11/1/2004 0:00,28.58
11/2/2004 0:00,27.9
11/3/2004 0:00,28.05
11/4/2004 0:00,29.01
11/5/2004 0:00,29.13
11/8/2004 0:00,29.11
11/9/2004 0:00,28.96
11/10/2004 0:00,28.96
11/11/2004 0:00,29.23
11/12/2004 0:00,29.94
11/15/2004 0:00,29.54
11/16/2004 0:00,29.36
11/17/2004 0:00,29.59
11/18/2004 0:00,29.67
